sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,st_met,st_logg,ra,dec,sy_vmag,sy_kmag,sy_gaiamag
1.0,1.7336158300423126,6.558521177414199,0.9511174967414052,2.2857943325964074,3.7772009653959437,0.16237627027644574,827.5123166008461,5166.0,1.1400000000000001,0.3520508494076162,-0.07706154427282075,4.500262146719323,269.0491417416319,-30.512471217348548,16.911520000000014,14.018163047896476,10.49924920309059
1.0,1.0,6.771322104207926,1.5936129941241512,2.2857943325964074,5.95104169165484,0.20615108178726696,971.8801553512191,5453.649871890952,1.1435933221259027,0.49903895426556794,-0.07126359712993291,4.496598887020984,268.66902638253043,-31.216904055495288,15.541158696325361,12.961894362188634,10.135415877131472
1.0,1.0,4.465218391283083,1.4009246467242698,2.2857943325964074,7.505428840328125,0.22399999999999998,870.24,5308.4,1.1400000000000001,0.592851158411064,0.0516,4.378,270.3273794259996,-27.425359665538856,14.07874000000001,11.481399999999999,10.653761977024075
1.3624467355297702,1.0,5.2319728446932725,1.2608470203404054,2.4224333881709645,5.48909514134236,0.38713120000000006,667.24,5298.8,1.3299999999999998,0.5632745016563057,0.068,4.354,264.0466053172989,-25.749999275745445,16.911520000000017,13.945600000000002,9.563449483084808
1.0,1.0,5.103552397081773,1.001767174533341,2.2857943325964074,5.340922976126563,0.224,870.24,5166.0,1.1400000000000001,0.24465497457018975,0.0516,4.436,269.14005694329387,-29.457501590333955,15.407940000000012,13.235295368322818,10.366859999999999
1.0,1.0,4.820438272030084,0.8740296577247479,2.3903899278752827,6.159519990593017,0.3581599999999999,667.24,5300.0,1.33,0.29556118411422794,0.04345382565580827,4.378,267.2030991439367,-24.219235604347265,15.137495357212291,12.324428224744475,9.866493026544388
1.0,1.0,4.634014865810318,1.2188979753331122,2.2857943325964074,4.8183631406222185,0.224,870.24,5166.0,1.1400000000000001,0.40494184655144144,0.0516,4.436,269.73255550846005,-28.298742773029545,15.407940000000012,12.722642230233985,10.863846
1.0,1.0,7.912831488436068,1.3117160633921527,2.2857943325964074,3.830193237490424,0.13999999999999999,668.04,5351.0,1.1400000000000001,0.42724919386460414,-0.12378,4.496,268.43532734066093,-32.584228493181826,16.91352879836431,13.94801715997188,10.964577813213612
1.0,1.0,6.393305931683741,0.7525616091784231,2.2857943325964074,1.9719818474486195,0.22399999999999998,812.8399999999999,5166.0,1.1400000000000001,0.20505560824515925,0.0516,4.512,269.9538413917658,-28.714714578257336,17.080675570273062,14.218,10.492488325966436
1.0,1.0,7.054312880738105,0.9097500372134653,2.217073377579412,1.738705973646489,0.1618411435184086,500.311865527447,5164.023896538811,1.1431201633597727,0.22739986386685612,-0.08907585842153036,4.502639509920682,268.3583385150692,-30.27988839015608,17.13790000000002,14.218,10.033012401021631
1.0,1.0,6.329221629151329,0.9285986855614495,2.415644169657301,3.1299141542120275,0.22399999999999998,667.24,5166.0,1.1400000000000001,0.263849878593316,-0.08465584251518823,4.508223769222726,267.65367873934895,-29.266487376060805,16.911520000000017,13.875550919081547,10.32221524646721
1.0,1.2029363675749023,3.5476942954901487,0.5332692576344816,2.2857943325964074,5.766661315801323,0.22399999999999998,870.24,5308.4,1.1400000000000001,0.12420554573024316,0.0516,4.389770309319344,269.65889087403247,-27.40834676204443,15.634320000000013,12.752920133472598,10.76298946642442
1.0,1.4344500350785596,6.798664859089111,1.1410747029618986,2.2857943325964074,1.3354637174052906,0.224,867.8399999999999,5166.0,1.1400000000000001,0.5314639831622914,0.0516,4.462935902174871,271.13597850675427,-29.010995169573633,17.13790000000002,14.218,10.366859999999999
1.0,1.0,4.073235488334461,0.4146756593124894,2.2857943325964074,5.20062536596264,0.184,870.1911521160813,5448.2,1.1400000000000001,0.1218049052803476,0.0516,4.435999999999999,269.4196406972678,-29.756837298322626,17.13790000000002,14.218,10.864455173819037
1.0,1.0,5.103552397081774,1.0498191501764444,2.2857943325964074,4.937165030304651,0.22399999999999998,870.24,5166.0,1.1400000000000001,0.33132352774254364,0.0516,4.435999999999999,269.0999197478007,-29.58752932950741,15.407940000000014,13.757594478182526,10.449008859034622
1.0,1.0,6.209546318440493,1.3450504407835226,2.3814760989991397,5.6173717428644885,0.19475970322856156,939.2294232832251,5351.0,1.1400000000000001,0.18793449054442452,-0.12378,4.496,266.3199299312945,-33.31314488657681,16.140836698474562,13.945600000000002,10.494601292995137
1.0,1.585810145971902,6.470211684813691,1.1444962568433528,2.2857943325964074,4.589490439601016,0.17479194773836026,832.8399999999999,5162.852157109386,1.1400000000000001,0.4704122751847767,-0.051139383400552164,4.471148608758314,270.04112965985917,-30.56302541473583,15.738211265306298,12.924953361703963,10.366859999999999
1.413520907811293,1.0,6.515080274844127,0.6578289549168178,2.2857943325964074,1.8763858035902314,0.18926424374385137,679.2321063265275,5166.0,1.1400000000000001,0.18037749106264483,-0.09178,4.5120000000000005,268.2612790560329,-29.823505615279043,16.911520000000017,14.218,10.664919254015855
1.0,1.0,5.429973009590574,1.3133343727632338,2.4128163109842666,3.7133384978482997,0.22399999999999998,667.24,5166.0,1.1400000000000001,0.5748084614378421,-0.09403225846797811,4.5108738707660105,267.59697058349593,-29.304515225145096,16.911520000000014,13.945600000000002,10.823731165192997
1.0,2.0,8.28252406551969,1.5936853760449932,2.339529522079912,4.6791581121814545,0.16608893645100098,609.8399999999999,5158.4,1.1400000000000001,0.51,0.0516,4.5120000000000005,268.143792,-30.0877778,15.634320000000017,14.218,10.366859999999999
1.0,1.0,5.243087802426374,1.4504813866439918,2.4224333881709645,5.465534762754503,0.22838984328714765,667.24,5166.0,1.33,0.4204568624192443,0.04308199313018794,4.376652733518011,265.4931543086567,-26.193926765235233,16.911520000000017,13.945600000000002,9.738083209889695
1.0,1.0,6.393305931683741,2.0499118930116573,2.2857943325964074,4.050230389655998,0.22400000000000003,870.24,5166.0,1.1400000000000001,0.4188363188074573,0.0516,4.500807329510555,269.3291451005126,-28.304729059018225,15.629375203875293,14.218,10.79065388768595
1.0,1.0,5.796630799401157,1.0371316592507809,2.4224333881709645,6.8165973379177585,0.4812912,667.24,5432.8,1.33,0.3500821877230229,0.06800000000000002,4.354000000000001,263.9681225877357,-24.686457466896538,15.263797222723403,12.222918697289998,9.181043985739159
1.3769141647363718,1.0,4.57174916459732,1.726554384101275,2.2857943325964074,7.217814630887515,0.22399999999999998,870.24,5308.4,1.1400000000000001,0.7013074249420911,0.0516,4.39986102155471,269.9104988677073,-27.68660973129458,14.665060136380617,11.4814,10.863846
1.0,1.0,6.543354077094557,0.7117029254561977,2.2857943325964074,4.59816175196006,0.2156888093549771,1022.04,5180.563175053394,1.1455407937633486,0.2707400779581427,0.0516,4.464627434443968,272.7800620318177,-27.087570504277064,13.291217747759003,10.79923594116907,9.365493582859436
1.0,1.0,6.144252182700427,1.303568854807077,2.2857943325964074,4.802173355199229,0.22400000000000003,832.8399999999999,5162.345114394277,1.1400000000000001,0.5596181200150614,0.0516,4.436,270.99536585250996,-29.22648308046013,14.07874000000001,11.481400000000002,10.366859999999999
1.0,1.4351803992553567,7.311312033830298,1.5388260545570482,2.315675550169529,3.2552057830624284,0.19179665045510358,609.8399999999999,5162.692628965659,1.1400000000000001,0.6173157241414822,-0.029383834354766943,4.5120000000000005,267.996256206355,-29.792769359541307,16.355707594071074,14.218,10.325648502651267
1.0,1.0,6.39330593168374,0.7599903713102645,2.2857943325964074,3.1184758295333066,0.22399999999999998,870.24,5166.0,1.1400000000000001,0.14563820352057222,0.0516,4.440761149639594,269.9993392981136,-28.64919023912671,15.714332372627515,14.218,10.366859999999999
1.0,1.0,5.826888493817184,0.9077798673375934,2.2857943325964074,4.366918851154821,0.29753893983828483,1022.04,5283.815755023789,1.1484722280919684,0.2305322068577499,0.0516,4.497999999999999,272.95429578420556,-25.877883877355927,14.978074892514535,12.285908383626632,8.98181113127001
1.3688293540432936,1.0,7.079781818776108,1.957757402598946,2.4002021662144424,4.985114273504632,0.18419393355720834,949.554809550296,5351.0,1.088363890433939,0.33129761242597616,-0.12378,4.496,266.31397546241953,-34.096672654550424,15.810940000000011,13.628111692039534,10.54085675888031
1.0,1.0,6.625095607794133,1.3434281738718274,2.2857943325964074,3.1357669862269373,0.184,867.959620866679,5448.2,1.1400000000000001,0.6360126377773647,-0.11503870516742772,4.496797472444528,269.10275913998555,-32.11907787992798,17.13790000000002,14.204423031631928,10.958510238771986
1.0,1.0,6.393305931683741,2.0573908736404327,2.2857943325964074,3.9852392479265495,0.22400000000000003,870.24,5166.0,1.1400000000000001,0.3975087329338487,0.0516,4.5120000000000005,269.31793041705623,-28.276214694027825,15.55241399488712,14.218,10.816092270352783
1.0,1.0,4.6994574713002635,1.357983838554792,2.2857943325964074,7.170888478512505,0.21638877612870527,832.8399999999999,5302.220411094972,1.1400000000000001,0.5210377825636104,0.04870048614426868,4.435999999999999,269.72316294739056,-30.34387075872873,14.21497909510003,11.53114478458739,10.366859999999999
1.0,1.0,6.722176214248355,1.553405467117668,2.3924019087304287,6.002657444125948,0.24236777154522596,966.1767446584046,5376.3634124801665,1.1426374432388389,0.1847275584337652,-0.08523376706437136,4.49643957387314,267.1504663169776,-31.803225853028167,15.047008961609091,13.083507719998234,9.833277527683638
1.0,1.0,5.981388995417995,1.0005800040295445,2.2857943325964074,4.469302182169796,0.22413496071322148,1022.04,5158.4,1.1400843504457636,0.18084350445763428,0.0516,4.497999999999999,271.3172765852717,-27.29126094477344,14.07874000000001,12.79887365238009,9.653058384070142
1.0,1.0,6.687787639525121,1.2958972208816273,2.2857943325964074,3.003158379796981,0.18228159246767128,867.8399999999999,5448.2,1.1400000000000001,0.6096414669288597,-0.11373418956600642,4.492563184935343,269.13040124593977,-32.15022231322317,17.13790000000002,14.218,10.95948356649989
1.0,1.0,3.7081294886884484,0.6331562959033294,2.2857943325964074,8.226682799863973,0.22400000000000003,870.24,5308.4,1.1400000000000001,0.11,0.0516,4.436,268.2590125194188,-29.414371793919074,16.6238642874627,12.5358,10.751912973104393
1.0,1.0,3.8211263067356462,0.5538350866388377,2.2857943325964074,8.278840105593286,0.21874602367420376,939.9057774667784,5507.268240246146,1.1400000000000001,0.1336428934660832,-0.0005190355113055996,4.436,268.1416395572037,-31.3705176297029,16.94125487901586,13.981379578778675,10.950389658466523
1.0,1.0,6.053618091540663,0.9619763639507622,2.2857943325964074,8.495407504043126,0.341828138178069,820.8167205940745,5298.781376475259,1.1472139676435553,0.6127798600985013,0.0516,4.401132489722817,269.8556702845838,-28.152672412600467,14.07874000000001,11.481399999999999,9.93762171124082
1.0,1.0,5.504512765145497,1.32753090120565,2.411860675904833,3.5924275770876655,0.22399999999999998,667.24,5166.0,1.1400000000000001,0.5805967620733601,-0.09178,4.512,267.6415384848891,-29.249705159009473,16.911520000000014,13.966677478976889,10.82539074314682
1.0,1.0,6.95392174189368,1.216876952678179,2.4408446714344554,3.3824608023590486,0.24443400039045857,1213.8087678822826,5203.02118677886,1.0928707686300638,0.501484343823771,0.06448172540559324,4.266762470178286,271.6216577091926,-28.330657291559675,14.888654766764208,12.22873733029385,7.619798764454128
1.0,1.0,7.919622709521376,1.4344974551010832,2.362966144164854,2.460322825061049,0.14037795406538706,948.0721663034371,5159.096936574472,1.0013402626432166,0.5609381838502516,-0.12378,4.496,266.98606148512556,-35.00129995558373,17.120115250829592,14.214349124559877,10.292817973145555
1.0,1.0,6.292446500428855,1.3516295555144202,2.2857943325964074,3.7142105765844406,0.224,870.24,5166.0,1.1400000000000001,0.6299369827937695,0.0516,4.4905113275920145,269.902547376117,-27.977311033662943,15.634320000000015,13.819385126831861,10.863846
1.0,1.0,6.631695511353019,0.6466350248074096,2.2857943325964074,2.350128039183095,0.15533784725118885,867.947027780095,5448.2,1.1400000000000001,0.11178379633491846,0.0516,4.439389213036345,269.46830759740243,-30.64629774928531,17.12780460464255,14.218,10.892441274392397
1.0,1.0,6.39330593168374,0.6812063256096256,2.2857943325964074,2.719442442438491,0.22399999999999998,870.24,5166.0,1.1400000000000001,0.22673411396478482,0.0516,4.5092421406813745,269.09207880001895,-29.17779536940448,16.865173448398053,14.218,10.366859999999999
1.0,1.0,7.511902908552258,1.4479110171661782,2.34110323788705,2.1064493994062548,0.16316046766002637,939.2169647009423,5160.495470883526,1.0386007794333774,0.5737859926547777,-0.07542425216410205,4.500411517649529,267.87891722603905,-32.892341624834394,17.13790000000002,14.218,10.45104253027181
1.0,1.0,5.286544133199435,1.2612381029013637,2.4224333881709645,6.132644769707384,0.3022,667.24,5166.0,1.33,0.2817316298396316,0.068,4.354,264.5597774704509,-27.146477505579906,16.911520000000017,13.945600000000002,9.475459445896645
1.0,1.0,5.981388995417995,0.6489856153118196,2.2857943325964074,4.725567352631536,0.22399999999999998,1022.04,5158.4,1.1400000000000001,0.30594025641625666,0.0516,4.449198150638701,271.45078144289323,-27.622855709853685,14.07874000000001,11.763840423668194,10.214865839776776
1.0,1.0,5.424990266691537,1.2921727938645486,2.289232901873602,3.0168506538353137,0.227376182982886,667.24,5262.988611083361,1.1447814159715888,0.552013227777511,0.05134834652781112,4.508627843472669,268.0977269355784,-28.47533840748698,16.911520000000017,14.211144959417576,10.836319639905037
1.0,1.6287929061100017,6.951127207340989,0.7605986110929975,2.2857943325964074,1.5854662349214976,0.19281860411324014,867.8399999999999,5166.0,1.1400000000000001,0.20431893591650024,0.03972137299552005,4.474985160178821,271.2404547188172,-29.509767179712483,17.13790000000002,14.218,10.366859999999999
1.0,1.0,6.39330593168374,0.7553759205472655,2.2857943325964074,2.9991712523159917,0.22399999999999998,870.24,5166.0,1.1400000000000001,0.20004416304054543,0.0516,4.468595402793439,269.7519740522586,-28.63911566386516,16.182094321681337,14.218,10.366859999999999
1.0,1.0,5.3992412923814035,1.2879088586778527,2.4224333881709645,5.272783647857137,0.31088558314543424,667.24,5166.0,1.33,0.2941463240170753,0.06390244111795097,4.357725053529135,264.7429041477656,-26.89366551169151,16.911520000000014,13.945600000000002,9.289320535806782
1.0,1.0,6.276443989473853,1.5024492292974032,2.2857943325964074,5.116491976742984,0.1620441706028654,928.9352505883398,5448.2,1.1400000000000001,0.5307255608038206,-0.07675377865564886,4.500290224321529,267.50776817290637,-32.84320764930847,16.97222131136924,14.144958930925982,10.936761309427885
1.0,1.0,7.0081385661995,0.8422293115619561,2.2857943325964074,4.434708895407455,0.2088148724792621,1022.04,5198.893673388634,1.1501234183471585,0.2134572706605172,0.0516,4.488304328126986,273.8466201680267,-26.571123569023033,12.63988167795444,10.235038477825656,8.53729340855502
1.0,1.8530896234036505,7.251583093037618,1.1477491657421297,2.305868027708635,5.504714723306809,0.23002332544045034,618.2726556166303,5118.7929624696235,1.1679129715533065,0.46005047195724114,0.03705881092449333,4.497602783093558,267.1480640247883,-29.936561715322217,15.170970548630192,13.61029053617154,10.200466663080196
1.0,1.0,6.39330593168374,0.7549451009853412,2.292148128811241,2.5323208388794183,0.22399999999999998,667.24,5166.0,1.1400000000000001,0.23046500586440066,-0.09178,4.5120000000000005,268.38600696310823,-29.783001086541862,16.911520000000017,14.205333240253726,10.363467131210987
1.0,1.0,6.68778763952512,1.4075560648431495,2.2857943325964074,2.882296063440835,0.14,667.24,5166.0,1.1400000000000001,0.652818033588035,-0.12378,4.496,267.9059473649486,-31.84824793155148,16.911520000000017,14.114406127510321,10.548537648831275
1.4380071525331932,1.0,6.465405311786986,1.7910417294356193,2.319242296370677,5.056105219237003,0.1338678998645353,928.3702503386618,5351.0,1.078678998645353,0.5189224318612857,-0.12378,4.496,267.8036037581022,-33.32247583791585,16.42945808806503,13.568563443099428,10.963476
1.0,1.0,5.143201679679886,1.9265269062044064,2.2857943325964074,7.130382677934523,0.22399999999999998,832.8399999999999,5308.4,1.1400000000000001,0.5815711373497628,0.0516,4.436,271.01538856932353,-28.968950181426017,14.07874000000001,11.481399999999999,10.366859999999999
1.0,1.0,6.39330593168374,1.3254875767653722,2.2857943325964074,1.7849193539258144,0.22399999999999998,687.0995038881766,5166.0,1.1400000000000001,0.346417781413449,-0.09178,4.512,268.11335755183075,-29.440367006906385,16.911520000000017,14.218,10.707201220667908
1.0,1.0,4.465218391283084,1.5220426595754002,2.2857943325964074,7.402312529909938,0.22399999999999998,870.24,5308.4,1.1400000000000001,0.604754145716411,0.0516,4.377999999999999,269.54774378810254,-27.240661749119003,14.07874000000001,11.481400000000002,10.863846
1.0,1.0864246107625464,4.801808129558699,1.6330819758479498,2.25820499223071,6.0437820936585105,0.3581599999999999,667.24,5300.0,1.33,0.7098776604753857,0.05110118404806952,4.378,268.4821000720421,-22.96101242131005,14.020686316250362,11.326457936028282,10.264436556298303
1.0,1.0,6.478248390196684,1.6899412900098583,2.2857943325964074,7.45141312862188,0.20629960660718794,828.1043138137723,5252.560140946054,1.1428414117117367,0.307588231983539,0.027177097897964332,4.42226651005994,269.85338915294034,-30.82292000885175,15.226295848205602,11.90040541418805,10.197793161739959
1.0,1.0,5.469583666943421,1.2695468359315272,2.2857943325964074,5.489584238268602,0.13999999999999999,668.04,5389.099300586256,1.1400000000000001,0.4653510253632382,0.019600000000000003,4.479946923910286,269.27852059297805,-32.62298785939474,15.455310854359201,12.729812977402778,10.803850632594314
1.0,1.0,6.227242549023368,0.83124248873666,2.2857943325964074,5.94438474442982,0.224,889.571879016509,5162.567236436321,1.1400000000000001,0.16806717665094303,0.03714625867924558,4.4631007649764145,268.6154799175495,-31.665525416339964,15.486703856609799,12.696326864543629,10.636339166619475
1.0,1.8720117914664136,6.425588347992729,0.8423289572622712,2.4049452002322558,4.46259254127258,0.18883266032211918,945.6532410008438,5351.0,1.1400000000000001,0.1694372879627249,-0.12378,4.496,266.68358708434073,-33.64147782789713,15.951801262547907,13.945600000000002,10.963476
1.0,1.0,5.919445852190959,0.8576945628370554,2.2857943325964074,4.402592500756374,0.31588324558361935,1022.04,5288.958359937036,1.1505856273713846,0.15832439814435534,0.0516,4.497999999999999,273.25665136551453,-25.642949695683967,14.439306014212905,11.803947677955716,8.512337093008313
1.0,1.0,5.429973009590574,0.8340968677852298,2.3395546747686997,3.9426223726561322,0.22399999999999998,667.24,5166.0,1.1400000000000001,0.30672392328179576,-0.11118966890996507,4.502295165545018,267.7570394110256,-30.078458933644775,16.911520000000017,13.945600000000002,10.518141600148919
1.0,1.0,6.0036417569301435,0.9053225284643789,2.2857943325964074,4.3479955839436615,0.23989507280618572,1022.04,5159.708200347552,1.152,0.2672949913112128,0.0516,4.497999999999999,272.9998914410361,-27.036295999182382,14.346504512716345,11.952455404093344,9.682778
1.0,1.0,6.343883220693361,1.1760396016170114,2.345947223378013,3.8571903729265253,0.12897201778261208,668.04,5351.0,1.029720177826121,0.37726278093166254,-0.09334229216636289,4.496,268.6133485209879,-34.713302670318384,15.810940000000011,13.084799999999998,10.963476
1.624425446471728,1.0,5.2319728446932725,1.0723016199050308,2.4224333881709645,5.3268759935580485,0.3871312,667.24,5298.8,1.3299999999999998,0.4427642946230051,0.068,4.354,264.03842938089633,-25.912716427534797,16.911520000000014,13.945600000000002,9.41413471678344
1.0,1.0,5.272364549434336,1.2737508156531958,2.3548679533913646,7.520960395168494,0.1957920471262662,1145.79983023956,5228.893594310436,1.1197792452518038,0.6054084913308089,-0.06672676707117217,4.466331132122295,265.878396495052,-32.54869394881697,15.737917504792076,12.292538122137854,10.584329771207157
1.0204491596182432,1.0,4.765541865470166,1.3962189587655245,2.2857943325964074,6.788120325885121,0.22399999999999998,832.8399999999999,5308.4,1.1400000000000001,0.8746832184992568,0.0516,4.436,270.9839088683434,-29.545942333872194,14.07874000000001,11.481399999999999,10.366859999999999
2.0,1.0,5.169613985628546,0.910081878673655,2.4224333881709645,5.404598907637724,0.38293138789506986,667.24,5298.973958086856,1.3299999999999998,0.3337846318471195,0.06417292208917283,4.357479161737116,264.48482209439777,-25.797424804897435,16.47361240865651,13.56932865813095,9.282698843002878
1.0,1.0,4.232066026420676,0.4959513992908426,2.273941559357664,5.810053293808277,0.2339007261058196,914.2700524463114,5481.236281548356,1.1922204117652884,0.2831518916427977,0.05170993770897955,4.414562146748986,269.23220331198746,-27.58150308862148,16.245436672274895,13.429746626616597,10.711956610962392
1.0,1.0,4.465218391283083,1.3846593168282861,2.2857943325964074,7.533301353790804,0.22399999999999998,870.24,5308.4,1.1400000000000001,0.5829332071797181,0.0516,4.378,270.3297917604223,-27.425216306866993,14.07874000000001,11.481399999999999,10.632314442907544
1.0,1.3382631053323484,4.114308660408831,0.8329171171062606,2.2857943325964074,6.964537639229741,0.22399999999999998,870.24,5308.4,1.1400000000000001,0.13367841737326439,0.0516,4.435999999999999,268.84905546163515,-29.370103358476875,15.634320000000017,12.535799999999998,10.366859999999999
1.3086987433731951,1.0,4.465218391283084,1.2976243287258789,2.2857943325964074,7.1869161715696785,0.22399999999999998,870.24,5308.4,1.1400000000000001,0.6757814649519178,0.0516,4.395904527115645,269.70700051490985,-27.863814481502,14.07874000000001,11.481400000000002,10.863846
1.0,1.0,6.181284930158927,1.3767526572094944,2.2857943325964074,4.873502044129303,0.22400000000000003,832.8399999999999,5158.4,1.1400000000000001,0.5779446018391915,0.0516,4.436,271.89224826096967,-29.271112702577863,14.07874000000001,11.481400000000002,10.366859999999999
1.0,1.9673561777882753,5.345145457708265,1.5785323757347083,2.380247407720233,3.8259049352426207,0.18364531411695592,668.8055977132743,5263.513380693233,1.128378799292626,1.0446574035604894,-0.04417024613982748,4.5072165482669195,257.4849502936188,-25.44717401747883,16.960320871550458,13.796737641950095,11.097481085248216
1.0,1.0,7.273198895702396,0.9918910571195145,2.2857943325964074,2.090604554753767,0.15537329731571708,867.8399999999999,5158.4,1.1400000000000001,0.23352861001887457,0.051600000000000014,4.486653042457447,272.2162631563419,-29.475219494066174,16.862721638357566,13.959984826717882,10.366859999999999
1.0,1.0,7.129293937548438,1.781394811624007,2.2857943325964074,7.7103799814142295,0.3258648177034119,1020.4622825226986,5467.497350982815,1.1517355780764298,0.4425080454988486,0.05027789038214975,4.496633820061555,272.5624765640831,-25.008301330455968,12.436000826179093,10.10963071275093,8.259080489825497
1.0,1.0,6.475758442345603,1.2341266649261284,2.2857943325964074,2.1458671847080426,0.2004806753317015,609.8399999999999,5166.0,1.1400000000000001,0.5684037786416631,-0.09178,4.5120000000000005,267.99398745315153,-29.7559188395329,16.97490457998108,14.218,10.31432533339402
1.5820100661295156,1.0,7.364852510169553,2.2329703296638463,2.387352679926857,4.672802413715418,0.16453867190285867,949.0431758412891,5351.0,1.058518590741868,0.4592060396777094,-0.12378,4.496,266.7283098703582,-34.291395455769795,15.810940000000011,13.444605735075713,10.683598300079002
1.0,1.0,3.7414414313507844,0.6161377009077245,2.2857943325964074,5.370407713894215,0.22400000000000003,870.24,5166.0,1.1400000000000001,0.12243763431225901,0.0516,4.442751858626655,269.6053131946821,-28.027733608701187,15.407940000000014,12.560000082761855,10.863846
1.0,1.6837541055770426,4.608183059788212,1.3100321310666758,2.013745243957287,3.5968252016612485,0.14581279768397748,682.407153096525,5266.23596058646,1.0274164615854273,0.91136442962121,-0.012809528994709371,4.50041009853385,204.55064705436422,-10.71639711532164,15.417553958928567,12.503455472252432,11.182943435300782
1.0,1.0,5.339903829175322,1.3796339444110135,2.4224333881709645,5.297753032763736,0.26662725230998674,667.24,5166.0,1.33,0.33733206019568107,0.05599078594608248,4.364917467321743,265.00925794159497,-26.682040493586243,16.911520000000014,13.945600000000002,9.459847871886982
1.0,1.0,6.595356163586358,1.616590718817991,2.2884564956377673,5.054163686299514,0.22400000000000003,667.24,5166.0,1.1400000000000001,0.6982465139800995,-0.010024507381547781,4.4374807215279155,267.8855159912021,-30.912584025550085,16.911520000000014,13.945600000000002,10.30500043730047
1.0,1.0,6.620819702804515,0.9343301517151725,2.2857943325964074,1.8581964225922092,0.15910239765235581,609.8399999999999,5166.0,1.1400000000000001,0.35052703280653086,-0.09178,4.5120000000000005,268.3209436118007,-30.16192171187962,17.13790000000002,14.218,10.366859999999999
1.0,1.0,5.207161791910822,0.9958292654136522,2.340993488090682,3.6579746840846883,0.2781976718879697,667.24,5259.806585838857,1.2167557965020444,0.3722497344163188,0.05176159115053062,4.4497874070457115,268.27052523416137,-25.966709646544743,15.691191710750305,13.05939145069546,10.64059247438265
1.0,1.0,4.133817968237253,1.1287407997869796,1.831260158826073,4.492578484953494,0.2350134070580441,689.1795032691556,5286.906190888281,1.080230008653901,0.6659564124753592,0.0656212381776562,4.413469045558595,178.45455099532006,-2.5040280250705855,14.526573396918115,11.85951737264381,10.510627875951734
1.0,1.0,3.9579948269948844,0.37897369069766407,2.2857943325964074,5.827404289548462,0.184,870.24,5448.2,1.1400000000000001,0.1474940020783967,0.0516,4.435999999999999,269.2733271554209,-29.63601111044608,17.13790000000002,14.218,10.863846
1.0,1.0,6.31069025510894,1.9279314271824648,2.2857943325964074,4.791974003548159,0.224,870.24,5166.0,1.1400000000000001,0.7941870597040412,0.0516,4.4384556199995115,269.52302148154735,-27.895822566649624,15.532186095108301,13.444247261756061,10.863846
1.0,1.0,6.3155402437316095,1.1655626546118938,2.2857943325964074,3.2889453530010715,0.14,867.8399999999999,5166.0,1.1400000000000001,0.3732250402154873,0.0196,4.436,269.50291424908886,-31.232226274084283,16.911520000000017,14.112554003818795,10.366859999999999
1.0,1.0,6.40333656951873,1.1818872299783523,2.2857943325964074,3.13568963508133,0.15899635233355502,667.24,5166.0,1.1400000000000001,0.5124035331732308,-0.12378,4.496,267.6851639528272,-31.63511504288035,16.911520000000017,14.1563975431469,10.293896
1.0,1.0,6.653058703572675,0.70315308241856,2.350468406462609,2.950697510818246,0.18742744877295936,668.04,5351.0,1.0214313780676016,0.1962226855279704,-0.12378,4.496,268.5897166880447,-34.35531546921232,16.014072724575616,13.258271697330041,10.9824837953707
1.0,1.0,5.429973009590574,0.8655437943356328,2.344362005724859,3.9275770702843893,0.22399999999999998,667.24,5166.0,1.1400000000000001,0.32431527348523786,-0.11006382249694478,4.502858088751528,267.7465359078355,-30.0276737786798,16.911520000000017,13.945600000000002,10.538193980245824
1.0,1.0,6.409272707418382,1.4173885578714762,2.403172797792249,5.568678710724478,0.20717695712779766,945.1681099306858,5351.0,1.1400000000000001,0.14664950315566,-0.12378,4.496,265.9370315218153,-33.54974403631492,15.96607734685792,13.945600000000002,10.388279747396027
1.0,1.0,4.553024529345558,1.0412906067214036,2.3765483419584625,6.508196484665147,0.31310745061004674,667.24,5302.820821518154,1.2661957037560294,0.38462228445718294,0.024809395725270866,4.397477100958686,267.29242076407576,-26.54617717143059,15.91286033550796,12.535799999999998,9.970450070234072
1.0,1.0,5.573001528169293,2.176576107006765,2.2857943325964074,7.743525681686511,0.22399999999999998,832.8399999999999,5308.4,1.1400000000000001,0.5051263317229715,0.0516,4.436,270.2837123313492,-29.34391738846877,14.07874000000001,11.481399999999999,10.366859999999999
1.0,1.0,6.23862054799386,1.3481020502211298,2.2857943325964074,4.802173355199229,0.22400000000000003,832.8399999999999,5159.1414750778185,1.1400000000000001,0.5680487497952139,0.0516,4.436,271.70064072505585,-29.271225149306936,14.07874000000001,11.481400000000002,10.366859999999999
1.8619869084042722,1.1380130915957278,4.840658182804712,1.5349652567133567,2.4224333881709645,7.201621084948777,0.3581599999999999,667.24,5300.0,1.33,0.7389827492351028,0.0416,4.378,267.0791040271002,-23.838923298703655,14.098253724261518,11.50697609038098,9.770026
1.0,1.0,6.86121088317666,0.6622639858044642,2.2857943325964074,2.1098697773987163,0.13999999999999999,867.8399999999999,5166.0,1.1400000000000001,0.11,0.03687480753636993,4.436,271.13509018111756,-30.428119037813122,17.13790000000002,14.218,10.366859999999999
