pl_bmasse
7.99551231197609
7.959090757782318
5.586146478189026
5.938063770380866
6.333708079858017
6.534004599538855
3.489905207756833
5.625864535839483
2.302585092994046
3.122364924487357
6.372990725202362
1.6351056591826783
5.361257470271864
4.005513348515485
7.281713084153641
1.713797927758343
8.82594620416218
3.6454498961866
8.31898612539206
4.1725935082205075
1.3270750014599193
1.8229350866965048
8.15065475131124
1.667706820558076
2.5384474167160302
5.97916218239049
2.766319109226186
4.394449154672439
2.6183588726120104
0.76080582903376
2.9391619220655967
7.097340350799158
1.8562979903656263
8.005953325197021
5.578965685048283
4.305422684773088
6.867809764824057
6.448719363869745
3.2386784521643803
3.3463891451671604
4.219507705176107
6.282176499833208
6.1888387013073904
5.094317463195909
4.426471658091573
3.139832617527748
7.664093667210343
1.4586150226995167
7.803108339641412
6.182294802042438
7.828646050432481
7.403057788220529
7.890080911858867
5.293304824724492
5.535928042527702
3.2386784521643803
7.674477366784804
3.0007198150650303
8.078211284502064
2.653241964607215
2.253394848803274
5.45246974637385
5.803753110975978
7.291505039710786
7.359518687239041
8.715908573771776
4.127134385045092
3.414442608412176
7.197350021114518
3.1179499062782403
5.478015944672492
7.959085746359541
5.566890355396602
6.595792808967695
5.542298303728719
6.925595197110468
9.110121776183313
6.683052137138609
6.471101161065846
1.9906103279732201
5.132557307908301
7.829025619997561
2.4765384001174837
9.057465027396432
5.764658045374483
5.950121583573599
2.4336133554004498
6.537692690533409
1.8656293177945105
1.7967470107390942
6.162360664777991
3.9531649487593215
4.662338205337463
2.5494451709255714
7.638553349821794
1.4350845252893227
7.518532366022687
7.578475187878322
7.39719382086648
6.694918678093093
6.385927890466704
3.9080149840306073
4.013657327441141
4.691918361676631
4.514150787600923
1.8718021769015913
6.621505566878978
7.978845622938604
1.9837562915454279
7.44849307943877
5.692318412689962
1.9600947840472698
6.679060120977032
3.152736022363656
5.578965685048283
0.9162907318741551
6.887467261903394
4.718498871295094
6.436065108324637
2.322387720290225
6.6382955007905045
5.422044788170766
2.7013612129514133
5.845072871537827
2.653241964607215
6.285147733054026
4.2615524812060075
5.940171252720432
3.8851552789918418
2.1210632163706555
6.175867270105761
7.403062797365296
8.303366354421046
7.645227431466626
2.9496883350525844
5.557129020267968
6.943897006921576
2.9444389791664403
6.04152913694717
1.6094379124341003
7.91596667090513
2.760009940032921
